address,province,city,district,latitude,count,longitude
浙江省温州市乐清市虹桥镇小乌石村,浙江省,温州市,乐清市,28.249146,1,121.064324
浙江省温州市乐清市虹桥镇溪东村,浙江省,温州市,乐清市,28.246947,4,121.025582
浙江省温州市乐清市虹桥镇西塘村,浙江省,温州市,乐清市,28.189453,5,121.039789
浙江省温州市乐清市虹桥镇黎明村,浙江省,温州市,乐清市,28.205449,1,121.032264
浙江省温州市乐清市雁荡镇岙里村,浙江省,温州市,乐清市,28.324466,6,121.193941
浙江省温州市乐清市雁荡镇白溪街村雁荡小镇,浙江省,温州市,乐清市,28.35851,1,121.147307
浙江省温州市乐清市龙西乡仙人坦村,浙江省,温州市,乐清市,28.394111,2,121.05022
浙江省温州市乐清市虹桥镇三村,浙江省,温州市,乐清市,28.216255,1,121.028106
浙江省温州市乐清市北白象镇前西漳村（万城小区）,浙江省,温州市,乐清市,28.040766,1,120.847738
浙江省温州市乐清市大荆镇荆北村,浙江省,温州市,乐清市,28.408809,1,121.158012
浙江省温州市乐清市柳市镇翔金垟村,浙江省,温州市,乐清市,28.04915,1,120.894556
浙江省温州市乐清市城东街道云海村,浙江省,温州市,乐清市,28.171441,1,120.978285
浙江省温州市洞头区北岙街道打水鞍社区海天佳境,浙江省,温州市,洞头区,27.824186,1,121.144914
浙江省温州市洞头区北岙街道新城社区城南大道,浙江省,温州市,洞头区,27.840335,1,121.153139
浙江省温州市洞头区大门镇长沙社区振兴西路,浙江省,温州市,洞头区,27.956957,2,121.080935
浙江省温州市洞头区鹿西乡口筐村创海路,浙江省,温州市,洞头区,27.990963,1,121.192764
浙江省温州市瑞安市仙降街道仙篁竹村,浙江省,温州市,瑞安市,27.770022,1,120.508092
浙江省金华市东阳市佐村镇上溪村,浙江省,金华市,东阳市,29.329775,1,120.539207
浙江省金华市东阳市千祥镇前三村,浙江省,金华市,东阳市,29.190232,2,120.41636
浙江省金华市东阳市吴宁街道东街社区,浙江省,金华市,东阳市,29.267069,1,120.235497
浙江省金华市东阳市巍山镇环峰村,浙江省,金华市,东阳市,29.342702,1,120.461438
浙江省金华市东阳市巍山镇白坦二村,浙江省,金华市,东阳市,29.310757,2,120.400638
浙江省金华市东阳市巍山镇白坦村,浙江省,金华市,东阳市,29.308173,2,120.401272
浙江省金华市东阳市画水镇吴宅村,浙江省,金华市,东阳市,29.158385,1,120.151798
浙江省金华市东阳市白云街道中山社区,浙江省,金华市,东阳市,29.280863,2,120.230532
浙江省金华市东阳市白云街道十里头社区,浙江省,金华市,东阳市,29.285323,1,120.199467
浙江省金华市东阳市六石街道鹤峰村,浙江省,金华市,东阳市,29.339991,1,120.367022
浙江省金华市义乌市北苑街道春晗社区,浙江省,金华市,义乌市,29.327135,1,120.061301
浙江省金华市义乌市城西街道流大塘村,浙江省,金华市,义乌市,29.293153,1,119.975731
浙江省金华市义乌市大陈镇朝塘村,浙江省,金华市,义乌市,29.481782,1,120.153725
浙江省金华市义乌市大陈镇楂林一村,浙江省,金华市,义乌市,29.471597,1,120.145917
浙江省金华市义乌市大陈镇马畈村,浙江省,金华市,义乌市,29.466359,1,120.135227
浙江省金华市义乌市廿三里街道廿三里社区,浙江省,金华市,义乌市,29.332023,2,120.169899
浙江省金华市义乌市廿三里街道李塘村,浙江省,金华市,义乌市,29.36409,1,120.187593
浙江省金华市义乌市福田街道下骆宅社区,浙江省,金华市,义乌市,29.334472,1,120.139344
浙江省金华市义乌市苏溪镇范家村,浙江省,金华市,义乌市,29.393776,3,120.179358
浙江省金华市义乌市佛堂镇,浙江省,金华市,义乌市,29.196289,1,120.017329
浙江省金华市兰溪市游埠镇焦山村,浙江省,金华市,兰溪市,29.118633,1,119.328933
浙江省金华市永康市前仓镇石塘村,浙江省,金华市,永康市,28.819223,2,120.052338
浙江省金华市永康市城西新区上谢村,浙江省,金华市,永康市,28.892062,2,119.967213
浙江省金华市永康市城西新区油草塘村,浙江省,金华市,永康市,28.88879,1,119.970486
浙江省金华市浦江县浦南街道东方和园,浙江省,金华市,浦江县,29.44314,2,119.893303
浙江省金华市浦江县浦南街道江南新村,浙江省,金华市,浦江县,29.444447,1,119.896927
浙江省金华市浦江县郑宅镇东庄村,浙江省,金华市,浦江县,29.481701,2,120.016113
浙江省金华市金东区多湖街道光南社区,浙江省,金华市,金东区,29.100511,1,119.70015
浙江省金华市金东区曹宅镇上留庄村,浙江省,金华市,金东区,29.20335,2,119.808884
浙江省金华市金东区澧浦镇方山村,浙江省,金华市,金东区,29.073589,1,119.812012
海南省海口市琼山区大园路向阳里一巷16号,海南省,海口市,琼山区,19.987631,1,110.350731
海南省海口市琼山区振兴路东盛名苑A栋,海南省,海口市,琼山区,19.99017,1,110.347008
海南省海口市琼山区凤翔东路凤翔桥286号,海南省,海口市,琼山区,19.98786,1,110.356949
海南省海口市琼山区大园路振兴里,海南省,海口市,琼山区,19.989847,1,110.349065
海南省海口市琼山区新大洲大道321号2楼,海南省,海口市,琼山区,19.987867,1,110.375118
海南省海口市琼山区凤翔街道,海南省,海口市,琼山区,19.98749,1,110.351662
海南省海口市琼山区大园里147号,海南省,海口市,琼山区,19.991171,1,110.349711
海南省海口市琼山区石塔村,海南省,海口市,琼山区,19.970777,1,110.351676
海南省海口市美兰区蓝天街道白坡里175号,海南省,海口市,美兰区,20.022667,1,110.336121
海南省海口市美兰区大园村,海南省,海口市,美兰区,19.809019,-1,110.678009
海南省海口市龙华区大同二里建材工业总公司宿舍,海南省,海口市,龙华区,20.0334,1,110.337753
海南省海口市龙华区金宇街道金地路金湖雅居B栋,海南省,海口市,龙华区,20.00482,1,110.322998
海南省海口市龙华区城西镇椰海昌茂城邦小区,海南省,海口市,龙华区,19.98041,1,110.339142
海南省海口市秀英区凯威大酒店,海南省,海口市,秀英区,20.017284,1,110.281677
海南省三亚市天涯区椰风巷,海南省,三亚市,天涯区,18.23975,1,109.508682
海南省三亚市天涯区金中海蓝钻小区,海南省,三亚市,天涯区,18.28916,1,109.44532
海南省三亚市崖州区南海嘉园,海南省,三亚市,崖州区,18.3508,1,109.175911
海南省三亚市吉阳区南新农场,海南省,三亚市,吉阳区,18.296194,1,109.524767
海南省三亚市海棠区海棠湾镇亚特兰蒂斯酒店,海南省,三亚市,海棠区,18.357162,2,109.745399
海南省万宁市神州半岛君临海小区,海南省,万宁市,万宁市,18.676728,1,110.349403
海南省东方市涛升国际小区,海南省,东方市,东方市,19.095245,1,108.683332
海南省乐东黎族自治县千家镇福报农场,海南省,乐东黎族自治县,乐东黎族自治县,18.535791,1,109.10447
海南省定安县定城镇天籁谷小区,海南省,定安县,定安县,19.677217,1,110.356201
海南省昌江黎族自治县福源小区,海南省,昌江黎族自治县,昌江黎族自治县,19.27371,1,109.062103
海南省琼海市嘉积镇天来泉二区,海南省,琼海市,琼海市,19.211897,1,110.42183
海南省陵水黎族自治县碧桂园珊瑚宫殿,海南省,陵水黎族自治县,陵水黎族自治县,18.387223,1,109.842334
海南省琼中黎族苗族自治县阳江农场,海南省,琼中黎族苗族自治县,琼中黎族苗族自治县,19.299767,1,109.756587
甘肃省兰州市七里河区下西园小区,甘肃省,兰州市,七里河区,36.060459,1,103.803169
甘肃省兰州市西固区临洮街怡安小区,甘肃省,兰州市,西固区,36.108921,1,103.60891
甘肃省甘南藏族自治州合作市西二路工行家属院,甘肃省,甘南藏族自治州,合作市,34.984982,1,102.909483
广西壮族自治区南宁市江南区白沙大道19号金湾花城,广西壮族自治区,南宁市,江南区,22.78343,-1,108.32747
广西壮族自治区南宁市良庆区良庆镇天誉城,广西壮族自治区,南宁市,良庆区,22.756317,-1,108.427086
广西壮族自治区南宁市良庆区五象大道光明澜湾九里,广西壮族自治区,南宁市,良庆区,22.76309,1,108.398781
广西壮族自治区南宁市邕宁区中和镇祥旦村,广西壮族自治区,南宁市,邕宁区,22.70966,-1,108.763031
广西壮族自治区南宁市邕宁区新邕路198号君华锦云小区,广西壮族自治区,南宁市,邕宁区,22.781561,-1,108.478902
广西壮族自治区南宁市隆安县城厢镇城西路25号,广西壮族自治区,南宁市,隆安县,23.17454,-1,107.68787
广西壮族自治区南宁市隆安县那桐镇那门村平安屯,广西壮族自治区,南宁市,隆安县,23.073155,-1,107.848821
广西壮族自治区南宁市隆安县那桐镇上邓村花陆屯,广西壮族自治区,南宁市,隆安县,23.079923,-1,107.799659
广西壮族自治区南宁市青秀区东葛路159号景晖花园,广西壮族自治区,南宁市,青秀区,22.83166,-1,108.37202
广西壮族自治区南宁市青秀区星湖路北一里民语委小区,广西壮族自治区,南宁市,青秀区,22.808236,-1,108.340317
广西壮族自治区南宁市青秀区星湖路南一里一巷18号单位住宅,广西壮族自治区,南宁市,青秀区,22.80584,-1,108.34351
广西壮族自治区南宁市青秀区津头街道教育路7号,广西壮族自治区,南宁市,青秀区,22.80272,-1,108.33821
广西壮族自治区南宁市青秀区竹溪大道73号领东尚层,广西壮族自治区,南宁市,青秀区,22.80608,-1,108.37375
广西壮族自治区南宁市青秀区长湖路15号中鼎温馨家园,广西壮族自治区,南宁市,青秀区,22.82676,-1,108.36636
广西壮族自治区南宁市青秀区东葛路景晖花园,广西壮族自治区,南宁市,青秀区,22.832701,1,108.371452
广西壮族自治区南宁市青秀区佛子岭路21号,广西壮族自治区,南宁市,青秀区,22.83294,1,108.40745
广西壮族自治区南宁市青秀区竹溪大道领东尚层,广西壮族自治区,南宁市,青秀区,22.80603,1,108.373741
广西壮族自治区南宁市青秀区中山街道黄屋坡34-1号,广西壮族自治区,南宁市,青秀区,22.798124,1,108.34539
广西壮族自治区南宁市青秀区津头村覃谢屋10号,广西壮族自治区,南宁市,青秀区,22.794142,1,108.348824
广西壮族自治区南宁市青秀区仙葫大道天池山小区,广西壮族自治区,南宁市,青秀区,22.81039,1,108.458138
广西壮族自治区南宁市西乡塘区大学东路118号,广西壮族自治区,南宁市,西乡塘区,22.834367,1,108.284381
广西壮族自治区南宁市西乡塘区北大北路25号梦泽园小区,广西壮族自治区,南宁市,西乡塘区,22.821361,2,108.300105
广西壮族自治区南宁市横县六景镇八联谷闭村,广西壮族自治区,南宁市,横县,22.87598,-1,108.881011
广西壮族自治区南宁市马山县金钗镇乐江村塘乐屯区,广西壮族自治区,南宁市,马山县,25.38475,1,116.642808
广西壮族自治区来宾市兴宾区西山路古三安置小区,广西壮族自治区,来宾市,兴宾区,23.74552,1,109.214813
湖北省宜昌市伍家岗区万寿桥街道航运社区,湖北省,宜昌市,伍家岗区,30.683626,3,111.308218
湖北省宜昌市伍家岗区伍家乡火光村,湖北省,宜昌市,伍家岗区,30.655465,6,111.352709
湖北省宜昌市伍家岗区伍家岗街道白沙脑社区,湖北省,宜昌市,伍家岗区,30.647424,12,111.350726
湖北省宜昌市伍家岗区大公桥街道金家台社区,湖北省,宜昌市,伍家岗区,30.69244,1,111.301132
湖北省宜昌市伍家岗区宝塔河街道东星社区,湖北省,宜昌市,伍家岗区,30.671237,4,111.330152
湖北省宜昌市伍家岗区宝塔河街道中南路社区,湖北省,宜昌市,伍家岗区,30.676621,8,111.336777
湖北省宜昌市伍家岗区宝塔河街道岳家冲社区,湖北省,宜昌市,伍家岗区,30.680844,2,111.333013
湖北省宜昌市伍家岗区宝塔河街道韩家坝社区,湖北省,宜昌市,伍家岗区,30.66728,3,111.327877
湖北省宜昌市伍家岗区万寿桥街道万达社区,湖北省,宜昌市,伍家岗区,30.68261,3,111.304176
湖北省宜昌市伍家岗区伍家乡共前村,湖北省,宜昌市,伍家岗区,30.643789,3,111.354568
湖北省宜昌市伍家岗区大公桥街道胜利二路社区,湖北省,宜昌市,伍家岗区,30.682417,1,111.303749
湖北省宜昌市伍家岗区大公桥街道胜利四路社区,湖北省,宜昌市,伍家岗区,30.692511,4,111.297211
湖北省宜昌市伍家岗区万寿桥街道建设社区,湖北省,宜昌市,伍家岗区,30.68513,4,111.311087
湖北省宜昌市伍家岗区万寿桥街道杨岔路社区,湖北省,宜昌市,伍家岗区,30.675478,7,111.316738
湖北省宜昌市伍家岗区万寿桥街道汉宜社区,湖北省,宜昌市,伍家岗区,30.675478,1,111.316738
湖北省宜昌市伍家岗区万寿桥街道胜利一路社区,湖北省,宜昌市,伍家岗区,30.67739,3,111.313073
湖北省宜昌市伍家岗区伍家乡共谊村,湖北省,宜昌市,伍家岗区,30.638439,1,111.38855
湖北省宜昌市伍家岗区伍家乡前坪村,湖北省,宜昌市,伍家岗区,30.631411,2,111.393593
湖北省宜昌市伍家岗区伍家乡合益村,湖北省,宜昌市,伍家岗区,30.662221,3,111.341703
湖北省宜昌市伍家岗区伍家乡汉宜村,湖北省,宜昌市,伍家岗区,30.676832,1,111.324906
湖北省宜昌市伍家岗区伍家乡鑫鼎社区,湖北省,宜昌市,伍家岗区,30.635293,1,111.366385
湖北省宜昌市伍家岗区伍家岗街道八一路社区,湖北省,宜昌市,伍家岗区,30.636056,2,111.364742
湖北省宜昌市伍家岗区伍家岗街道李家湖社区,湖北省,宜昌市,伍家岗区,30.639643,2,111.351994
湖北省宜昌市伍家岗区伍家岗街道白马山社区,湖北省,宜昌市,伍家岗区,30.64933,1,111.361316
湖北省宜昌市伍家岗区伍家岗街道花艳社区,湖北省,宜昌市,伍家岗区,30.646179,1,111.39674
湖北省宜昌市伍家岗区伍家岗街道龙盘湖社区,湖北省,宜昌市,伍家岗区,30.607416,1,111.383303
湖北省宜昌市伍家岗区大公桥街道八保塔社区,湖北省,宜昌市,伍家岗区,30.688491,1,111.300813
湖北省宜昌市伍家岗区大公桥街道力行街社区,湖北省,宜昌市,伍家岗区,30.687309,4,111.298097
湖北省宜昌市伍家岗区大公桥街道大公桥社区,湖北省,宜昌市,伍家岗区,30.687047,1,111.298234
湖北省宜昌市伍家岗区大公桥街道胜利三路社区,湖北省,宜昌市,伍家岗区,30.688014,1,111.301204
湖北省宜昌市伍家岗区宝塔河街道古塔社区,湖北省,宜昌市,伍家岗区,30.663698,10,111.329143
湖北省宜昌市伍家岗区宝塔河街道合益路社区,湖北省,宜昌市,伍家岗区,30.66858,3,111.33342
湖北省宜昌市伍家岗区宝塔河街道宝塔河社区,湖北省,宜昌市,伍家岗区,30.673458,3,111.330908
湖北省宜昌市伍家岗区宝塔河街道碧翠苑社区,湖北省,宜昌市,伍家岗区,30.676853,3,111.323424
湖北省宜昌市夷陵区小溪塔街道冯家湾社区,湖北省,宜昌市,夷陵区,30.760304,1,111.308934
湖北省宜昌市夷陵区三斗坪镇柘木坪村,湖北省,宜昌市,夷陵区,30.81665,1,111.124199
湖北省宜昌市夷陵区三斗坪镇秋千坪村,湖北省,宜昌市,夷陵区,30.76984,1,111.020943
湖北省宜昌市夷陵区三斗坪镇黄陵庙村,湖北省,宜昌市,夷陵区,30.838397,1,111.078798
湖北省宜昌市夷陵区小溪塔街道丁家坝社区,湖北省,宜昌市,夷陵区,30.775844,3,111.319366
湖北省宜昌市夷陵区小溪塔街道东湖社区,湖北省,宜昌市,夷陵区,30.767598,2,111.327509
湖北省宜昌市夷陵区小溪塔街道仓屋榜村,湖北省,宜昌市,夷陵区,30.750274,1,111.429033
湖北省宜昌市夷陵区小溪塔街道兴安社区,湖北省,宜昌市,夷陵区,30.766689,4,111.320844
湖北省宜昌市夷陵区小溪塔街道岩花村,湖北省,宜昌市,夷陵区,30.76721,2,111.4052
湖北省宜昌市夷陵区小溪塔街道平湖社区,湖北省,宜昌市,夷陵区,30.778498,2,111.330429
湖北省宜昌市夷陵区小溪塔街道望江社区,湖北省,宜昌市,夷陵区,30.763863,2,111.297256
湖北省宜昌市夷陵区小溪塔街道谭家榜村,湖北省,宜昌市,夷陵区,30.768629,1,111.319862
湖北省宜昌市夷陵区试验区梅子垭村,湖北省,宜昌市,夷陵区,30.76796,1,111.349602
湖北省宜昌市夷陵区试验区润城社区,湖北省,宜昌市,夷陵区,30.749997,5,111.345531
湖北省宜昌市夷陵区试验区绿洲社区,湖北省,宜昌市,夷陵区,30.767376,4,111.344879
湖北省宜昌市夷陵区试验区黄金卡社区,湖北省,宜昌市,夷陵区,30.776867,1,111.342779
湖北省宜昌市夷陵区邓村乡江坪村,湖北省,宜昌市,夷陵区,31.041599,2,111.022728
湖北省宜昌市夷陵区邓村乡邓村坪村,湖北省,宜昌市,夷陵区,30.978856,1,110.984241
湖北省宜昌市夷陵区雾渡河镇观音堂村,湖北省,宜昌市,夷陵区,31.166519,1,111.124947
湖北省宜昌市夷陵区鸦鹊岭镇东西泉村,湖北省,宜昌市,夷陵区,30.673562,1,111.540072
湖北省宜昌市夷陵区鸦鹊岭镇云台村,湖北省,宜昌市,夷陵区,30.596571,2,111.579509
湖北省宜昌市夷陵区鸦鹊岭镇梅林村,湖北省,宜昌市,夷陵区,30.636824,2,111.599441
湖北省宜昌市夷陵区鸦鹊岭镇牧童村,湖北省,宜昌市,夷陵区,30.586361,3,111.496931
湖北省宜昌市夷陵区黄花镇香龙山村,湖北省,宜昌市,夷陵区,30.976089,1,111.306747
湖北省宜昌市夷陵区龙泉镇李家台村,湖北省,宜昌市,夷陵区,30.687938,2,111.398749
湖北省宜昌市夷陵区龙泉镇罗家畈村,湖北省,宜昌市,夷陵区,30.816788,1,111.510704
湖北省宜昌市夷陵区龙泉镇龙泉村,湖北省,宜昌市,夷陵区,30.71073,1,111.492221
湖北省宜昌市当阳市玉阳街道东门楼社区,湖北省,宜昌市,当阳市,30.816918,6,111.806509
湖北省宜昌市当阳市玉阳街道太子桥社区,湖北省,宜昌市,当阳市,30.8282,4,111.791431
湖北省宜昌市当阳市玉阳街道子龙路社区,湖北省,宜昌市,当阳市,30.827469,8,111.795113
湖北省宜昌市当阳市玉阳街道窑湾社区,湖北省,宜昌市,当阳市,30.75882,1,111.86702
湖北省宜昌市当阳市两河镇友谊村,湖北省,宜昌市,当阳市,30.737936,1,111.916294
湖北省宜昌市当阳市两河镇民主村,湖北省,宜昌市,当阳市,30.732468,1,111.942962
湖北省宜昌市当阳市半月镇先锋村,湖北省,宜昌市,当阳市,30.614883,1,111.841303
湖北省宜昌市当阳市半月镇半月集镇,湖北省,宜昌市,当阳市,30.616039,1,111.835281
湖北省宜昌市当阳市半月镇宇宙村,湖北省,宜昌市,当阳市,30.6959,1,111.876831
湖北省宜昌市当阳市坝陵街道坝陵集镇,湖北省,宜昌市,当阳市,30.840547,5,111.799429
湖北省宜昌市当阳市坝陵街道白庙村,湖北省,宜昌市,当阳市,30.875856,1,111.75948
湖北省宜昌市当阳市坝陵街道群力村,湖北省,宜昌市,当阳市,30.842253,1,111.791168
湖北省宜昌市当阳市坝陵街道花园村,湖北省,宜昌市,当阳市,30.792413,1,111.865718
湖北省宜昌市当阳市河溶镇前华村,湖北省,宜昌市,当阳市,30.721541,1,112.012258
湖北省宜昌市当阳市河溶镇官当村,湖北省,宜昌市,当阳市,30.70153,1,111.983742
湖北省宜昌市当阳市河溶镇民新村,湖北省,宜昌市,当阳市,30.738894,2,111.975962
湖北省宜昌市当阳市淯溪镇淯溪集镇,湖北省,宜昌市,当阳市,30.9144,1,111.934822
湖北省宜昌市当阳市淯溪镇白石村,湖北省,宜昌市,当阳市,31.031568,1,111.925278
湖北省宜昌市当阳市淯溪镇白石港村,湖北省,宜昌市,当阳市,31.03163,1,111.925331
湖北省宜昌市当阳市淯溪镇联合村,湖北省,宜昌市,当阳市,30.915736,1,111.934509
湖北省宜昌市当阳市玉泉街道三桥村,湖北省,宜昌市,当阳市,30.878746,1,111.652555
湖北省宜昌市当阳市玉泉街道关陵庙村,湖北省,宜昌市,当阳市,30.852631,1,111.76161
湖北省宜昌市当阳市玉泉街道娘娘庙社区,湖北省,宜昌市,当阳市,30.835326,1,111.778474
湖北省宜昌市当阳市玉泉街道子龙村,湖北省,宜昌市,当阳市,30.810496,2,111.775917
湖北省宜昌市当阳市玉阳街道白塔村,湖北省,宜昌市,当阳市,30.763169,1,111.833576
湖北省宜昌市当阳市玉阳街道窑湾村,湖北省,宜昌市,当阳市,30.755176,2,111.859811
湖北省宜昌市当阳市玉阳街道金塔村,湖北省,宜昌市,当阳市,30.740678,1,111.78264
湖北省宜昌市当阳市王店镇史店村,湖北省,宜昌市,当阳市,30.661194,1,111.637701
湖北省宜昌市当阳市王店镇新店村,湖北省,宜昌市,当阳市,30.732942,1,111.717922
湖北省宜昌市当阳市王店镇木点村,湖北省,宜昌市,当阳市,30.767536,1,111.743808
湖北省宜昌市当阳市王店镇泉河村,湖北省,宜昌市,当阳市,30.696842,1,111.634386
湖北省宜昌市当阳市王店镇王店集镇,湖北省,宜昌市,当阳市,30.705078,1,111.676492
湖北省宜昌市当阳市草埠湖镇金龙村,湖北省,宜昌市,当阳市,30.54217,1,111.968643
湖北省宜昌市枝江市董市镇双湖村,湖北省,宜昌市,枝江市,30.437059,2,111.697716
湖北省宜昌市枝江市董市镇石坪村,湖北省,宜昌市,枝江市,30.399909,2,111.639725
湖北省宜昌市枝江市马家店街道丰坪巷社区,湖北省,宜昌市,枝江市,30.42645,6,111.75669
湖北省宜昌市枝江市七星台镇肖家山村,湖北省,宜昌市,枝江市,30.434139,1,111.905632
湖北省宜昌市枝江市七星台镇赵楼子村,湖北省,宜昌市,枝江市,30.349242,1,111.958312
湖北省宜昌市枝江市七星台镇陈家港村,湖北省,宜昌市,枝江市,30.35931,1,111.939713
湖北省宜昌市枝江市仙女镇张家湾村,湖北省,宜昌市,枝江市,30.495998,1,111.648101
湖北省宜昌市枝江市仙女镇赵家冲村,湖北省,宜昌市,枝江市,30.493149,1,111.68042
湖北省宜昌市枝江市安福寺镇廖家林村,湖北省,宜昌市,枝江市,30.508032,1,111.52245
湖北省宜昌市枝江市安福寺镇胡家嘴村,湖北省,宜昌市,枝江市,30.512125,1,111.58938
湖北省宜昌市枝江市百里洲镇八角亭村,湖北省,宜昌市,枝江市,30.377831,2,111.78347
湖北省宜昌市枝江市百里洲镇凤梁村,湖北省,宜昌市,枝江市,30.295872,1,111.856186
湖北省宜昌市枝江市百里洲镇双兴村,湖北省,宜昌市,枝江市,30.321868,1,111.813892
湖北省宜昌市枝江市百里洲镇新和村,湖北省,宜昌市,枝江市,30.387441,1,111.79635
湖北省宜昌市枝江市百里洲镇神龙潭村,湖北省,宜昌市,枝江市,30.36488,1,111.696602
湖北省宜昌市枝江市百里洲镇葵兴村,湖北省,宜昌市,枝江市,30.375058,4,111.734053
湖北省宜昌市枝江市董市镇董市社区,湖北省,宜昌市,枝江市,30.41127,8,111.707003
湖北省宜昌市枝江市问安镇龚家坪村,湖北省,宜昌市,枝江市,30.541901,1,111.900978
湖北省宜昌市枝江市马家店街道七口堰社区,湖北省,宜昌市,枝江市,30.428631,7,111.754302
湖北省宜昌市枝江市马家店街道中桥村,湖北省,宜昌市,枝江市,30.436037,1,111.853123
湖北省宜昌市枝江市马家店街道五柳树社区,湖北省,宜昌市,枝江市,30.428511,2,111.740764
湖北省宜昌市枝江市马家店街道余家溪社区,湖北省,宜昌市,枝江市,30.421626,1,111.7262
湖北省宜昌市枝江市马家店街道熊家窑社区,湖北省,宜昌市,枝江市,30.428674,7,111.75057
湖北省宜昌市枝江市马家店街道白鸭寺,湖北省,宜昌市,枝江市,30.429672,1,111.733248
湖北省宜昌市点军区点军街道五龙社区,湖北省,宜昌市,点军区,30.671484,8,111.27319
湖北省宜昌市点军区点军街道朱市街社区,湖北省,宜昌市,点军区,30.695049,3,111.266857
湖北省宜昌市点军区联棚乡联棚村,湖北省,宜昌市,点军区,30.64352,6,111.27076
湖北省宜昌市点军区联棚乡长岭村,湖北省,宜昌市,点军区,30.64934,3,111.210152
湖北省宜昌市点军区土城乡三涧溪村,湖北省,宜昌市,点军区,30.702169,1,111.08448
湖北省宜昌市点军区土城乡落步埫村,湖北省,宜昌市,点军区,30.695221,1,111.011093
湖北省宜昌市点军区桥边镇偏岩村,湖北省,宜昌市,点军区,30.700915,1,111.231079
湖北省宜昌市点军区桥边镇六里河村,湖北省,宜昌市,点军区,30.663111,1,111.161702
湖北省宜昌市点军区点军街道巴王店村,湖北省,宜昌市,点军区,30.69805,2,111.244049
湖北省宜昌市猇亭区古老背街道蔡家畈社区,湖北省,宜昌市,猇亭区,30.540513,1,111.435183
湖北省宜昌市猇亭区虎牙街道鸡山新村社区,湖北省,宜昌市,猇亭区,30.55065,1,111.451027
湖北省宜昌市猇亭区云池街道黄龙寺社区,湖北省,宜昌市,猇亭区,30.534957,5,111.488836
湖北省宜昌市猇亭区古老背街道七里新村社区,湖北省,宜昌市,猇亭区,30.54315,1,111.442032
湖北省宜昌市猇亭区古老背街道古老背社区,湖北省,宜昌市,猇亭区,30.52931,1,111.424332
湖北省宜昌市猇亭区虎牙街道高家村,湖北省,宜昌市,猇亭区,30.597159,1,111.447564
湖北省宜昌市西陵区云集街道果园路社区,湖北省,宜昌市,西陵区,30.696453,6,111.298198
湖北省宜昌市西陵区云集街道桃花岭社区,湖北省,宜昌市,西陵区,30.693357,4,111.293842
湖北省宜昌市西陵区云集街道白龙井社区,湖北省,宜昌市,西陵区,30.703778,5,111.306514
湖北省宜昌市西陵区夜明珠街道平湖馨苑社区,湖北省,宜昌市,西陵区,30.74403,8,111.315353
湖北省宜昌市西陵区夜明珠街道肖家岗社区,湖北省,宜昌市,西陵区,30.72214,12,111.294181
湖北省宜昌市西陵区夜明珠街道英雄山社区,湖北省,宜昌市,西陵区,30.729611,14,111.297835
湖北省宜昌市西陵区学院街道翁家堰社区,湖北省,宜昌市,西陵区,30.707438,1,111.289375
湖北省宜昌市西陵区学院街道解放路社区,湖北省,宜昌市,西陵区,30.695727,4,111.282419
湖北省宜昌市西陵区窑湾街道东山社区,湖北省,宜昌市,西陵区,30.720051,1,111.295151
湖北省宜昌市西陵区窑湾街道峡州社区,湖北省,宜昌市,西陵区,30.734401,7,111.329212
湖北省宜昌市西陵区窑湾街道黄河路社区,湖北省,宜昌市,西陵区,30.734239,7,111.305347
湖北省宜昌市西陵区葛洲坝街道东方社区,湖北省,宜昌市,西陵区,30.713383,13,111.288466
湖北省宜昌市西陵区葛洲坝街道东湖社区,湖北省,宜昌市,西陵区,30.718231,14,111.291411
湖北省宜昌市西陵区葛洲坝街道桥头社区,湖北省,宜昌市,西陵区,30.71746,8,111.289211
湖北省宜昌市西陵区葛洲坝街道清波路社区,湖北省,宜昌市,西陵区,30.728495,12,111.290737
湖北省宜昌市西陵区葛洲坝街道石子岭社区,湖北省,宜昌市,西陵区,30.725382,19,111.290761
湖北省宜昌市西陵区葛洲坝街道虹桥社区,湖北省,宜昌市,西陵区,30.716499,11,111.286981
湖北省宜昌市西陵区葛洲坝街道西峡社区,湖北省,宜昌市,西陵区,30.715828,3,111.292522
湖北省宜昌市西陵区夜明珠街道镇平路社区,湖北省,宜昌市,西陵区,30.731871,3,111.292976
湖北省宜昌市西陵区学院街道东正街社区,湖北省,宜昌市,西陵区,30.704876,4,111.278404
湖北省宜昌市西陵区学院街道四方堰社区,湖北省,宜昌市,西陵区,30.70973,3,111.283867
湖北省宜昌市西陵区葛洲坝街道樵湖社区,湖北省,宜昌市,西陵区,30.72296,8,111.290367
湖北省宜昌市西陵区葛洲坝街道锦绣社区,湖北省,宜昌市,西陵区,30.71611,7,111.288872
湖北省宜昌市西陵区云集街道二马路社区,湖北省,宜昌市,西陵区,30.69329,2,111.287022
湖北省宜昌市西陵区云集街道体育场路社区,湖北省,宜昌市,西陵区,30.685331,2,111.307074
湖北省宜昌市西陵区云集街道赵家湾社区,湖北省,宜昌市,西陵区,30.695199,2,111.302328
湖北省宜昌市西陵区夜明珠街道上导堤社区,湖北省,宜昌市,西陵区,30.742531,3,111.308868
湖北省宜昌市西陵区夜明珠街道大堰湾社区,湖北省,宜昌市,西陵区,30.72781,3,111.30658
